CITY NAME	3-LETTER CITY CODE	AIRPORT NAME	3-LETTER AIRPORT CODE
Banjarmasin	BDJ	Syamsudin Noor	BDJ
Banjul	BJL	International	BJL
Banning	BNG	Municipal	BNG
Bannu	BNP	Bannu	BNP
Bantry	BYT	Bantry	BYT
Banyuwangi	BWX	Blimbingsari	BWX
Banz	BNZ	Banz	BNZ
Baoshan	BSD	Baoshan	BSD
Baotou	BAV	Erliban	BAV
Bapi	BPD	Bapi	BPD
Bar Harbor	BHB	Hancock County	BHB
Baracoa	BCA	Gustavo Rizo	BCA
Barahona	BRX	Maria Montez Intl	BRX
Baramita	BMJ	Baramita	BMJ
Baranof	BNF	Warm Spring Bay SPB	BNF
Barbuda	BBQ	Codrington	BBQ
Barcaldine	BCI	Barcaldine	BCI
Barcelona	BCN	Airport	BCN
Barcelona	BLA	J.A. Anzoategui Intl	BLA
Barcelonnette	BAE	St-Pons	BAE
Barcelos	BAZ	Barcelos	BAZ
Bardera	BSY	Bardera	BSY
Bardstown	BRY	Samuels Field	BRY
Bardufoss	BDU	Bardufoss	BDU
Bareilly	BEK	Bareilly	BEK
Bari	BRI	Palese	BRI
Barimunya	BYP	Barimunya	BYP
Barinas	BNS	Barinas	BNS
Bario	BBN	Bario	BBN
Barisal	BZL	Barisal	BZL
Barkly Downs	BKP	Barkly Downs	BKP
Barnaul	BAX	Barnaul	BAX
Barnwell	BNL	Regional	BNL
Barquisimeto	BRM	Jacinto Lara Intl	BRM
Barra	BQQ	Barra	BQQ
Barra	BRR	Barra	BRR
Barra del Colorado	BCL	Barra del Colorado	BCL
Barra do Corda	BDC	Barra do Corda	BDC
Barra do Garcas	BPG	Barra do Garcas	BPG
Barranca de Upia	BAC	Guadalito	BAC
Barranquilla	BAQ	Ernesto Cortissoz Intl	BAQ
Barreiras	BRA	Barreiras	BRA
Barreirinhas	BRB	Barreirinhas	BRB
Barretos	BAT	Chafei Amsei	BAT
Barrow	BRW	W.Post-W.Rogers Mem.	BRW
Barrow Island	BWB	Barrow Island	BWB
Barrow-in-Furness	BWF	Walney Island	BWF
Barter Island	BTI	Barter Island	BTI
Bartlesville	BVO	Muncipal	BVO
Bartow	BOW	Municipal	BOW
Basankusu	BSU	Basankusu	BSU
Basco	BSO	Basco	BSO
Basel/Mulhouse	EAP	EuroAirport Swiss	BSL
Basongo	BAN	Basongo	BAN
Basrah	BSR	International	BSR
Basse-Terre	BBR	Baillif	BBR
Bastia	BIA	Poretta	BIA
Bata	BSG	Bata	BSG
Batagay	BQJ	Batagay	BQJ
Batam	BTH	Hang Nadim	BTH
Batangafo	BTG	Batangafo	BTG
Batavia Downs	BVW	Batavia Downs	BVW
Batesville	BVX	Regional	BVX
Bathurst	BHS	Bathurst	BHS
Bathurst Island	BRT	Bathurst Island	BRT
Batman	BAL	Batman	BAL
Batna	BLJ	Mostepha Ben Boulaid	BLJ
Batom	BXM	Batom	BXM
Baton Rouge	BTR	Metropolita -Ryan Fld	BTR
Batsfjord	BJF	Batsfjord	BJF
Battambang	BBM	Battambang	BBM
Batticaloa	BTC	Airport	BTC
Batticaloa	BTC	Passikudah SPB	PQD
Battle Mountain	BAM	Battle Mountain	BAM
Batu Licin	BTW	Batu Licin	BTW
Batumi	BUS	Batumi	BUS
Batuna	BPF	Batuna	BPF
Baubau	BUW	Betoambari	BUW
Baucau	BCH	Cakung	BCH
Bauchi	BCU	Bauchi	BCU
Baudette	BDE	International	BDE
Baures	BVL	Baures	BVL
Bawan	BWJ	Bawan	BWJ
Bawean	BXW	Bawean	BXW
Bay City	BBC	Municipal	BBC
Bayamo	BYM	Carlos M. de Cespedes	BYM
Bayankhongor	BYN	Bayankhongor	BYN
Bayreuth	BYU	Bindlacher Berg	BYU
Bazaruto Island	BZB	Bazaruto Island	BZB
Beagle Bay	BEE	Beagle Bay	BEE
Bear Creek	BCC	Bear Creek 3	BCC
Beatrice	BIE	Municipal	BIE
Beatty	BTY	Beatty	BTY
Beaufort	BFT	Beaufort County	BFT
Beaumont/Port Arthur	BPT	Beaumont Municipal	BMT
Beaumont/Port Arthur	BPT	Metropolitan Area	BPT
Beaumont/Port Arthur	BPT	Jack Brooks Regional	BPT
Beaver Falls	BFP	Beaver Falls	BFP
Beckley	BKW	Raleigh County Mem.	BKW
Bedford	BED	Laurence G Hanscom	BED
Bedford	BFR	Virgil I Grissom Muni	BFR
Bedford Downs	BDW	Bedford Downs	BDW
Bedourie	BEU	Bedourie	BEU
Beersheba	BEV	Beersheba	BEV
Beica	BEI	Beica	BEI
Beihai	BHY	Fucheng	BHY
Beihan	BHN	Beihan	BHN
Beijing	BJS	Metropolitan Area	BJS
Beijing	BJS	Nanyuan	NAY
Beijing	BJS	Capital Intl	PEK
Beira	BEW	Beira	BEW
Beirut	BEY	Rafic Hariri Intl	BEY
Beja	BYJ	International	BYJ
Bejaia	BJA	Soummam-Abane Ramdane	BJA
Belaga	BLG	Belaga	BLG
Belaya Gora	BGN	Belaya Gora	BGN
Belem	BEL	Val de Cans Intl	BEL
Belfast	BFS	Metropolitan Area	BFS
Belfast	BFS	International	BFS
Belfast	BFS	George Best City Apt	BHD
Belgrade	BEG	Metropolitan Area	BEG
Belgrade	BEG	Nikola Tesla	BEG
Belgrade	BEG	Batajnica	BJY
Belize City	BZE	Metropolitan Area	BZE
Belize City	BZE	Philip S.W.Goldson Int	BZE
Belize City	BZE	Municipal	TZA
Bella Union	BUV	Placeres	BUV
Bellary	BEP	Bellary	BEP
Bellavista	BLP	Huallaga	BLP
Bellburn	BXF	Bellburn	BXF
Belle Chasse	BCS	Southern Seaplane Apt	BCS
Belle Yella	BYL	Belle Yella	BYL
Belleville	BLV	MidAmerica St Louis	BLV
Bellingham	BLI	International	BLI
Bellona	BNY	Anua	BNY
Belluno	BLX	Belluno	BLX
Belmar/Farmingdale	BLM	Monmouth Executive	BLM
Belmonte	BVM	Belmonte	BVM
Belmopan	BCV	Hector Silva	BCV
Belmullet	BLY	Belmullet	BLY
Belo Horizonte	BHZ	Metropolitan Area	BHZ
Belo Horizonte	BHZ	Tancredo Neves Intl	CNF
Belo Horizonte	BHZ	Pampulha	PLU
Belo Tsiribihina	BMD	Belo Tsiribihina	BMD
Beloretsk	BCX	Beloretsk	BCX
Beluga	BVU	Beluga	BVU
Bembridge	BBP	Bembridge	BBP
Bemichi	BCG	Bemichi	BCG
Bemidji	BJI	Regional	BJI
Bemolanga	BZM	Bemolanga	BZM
Benalla	BLN	Benalla	BLN
Benbecula	BEB	Benbecula	BEB
Bendigo	BXG	Bendigo	BXG
Bengaluru	BLR	Kempegowda Intl	BLR
Bengbu	BFU	Bengbu	BFU
Benghazi	BEN	Benina Intl	BEN
Bengkulu	BKS	Fatmawati Soekarno	BKS
Benguela	BUG	17 de Setembro	BUG
Benguerra Island	BCW	Benguerra Island	BCW
Beni	BNC	Mavivi	BNC
Beni Mellal	BEM	National	BEM
Benin City	BNI	Benin City	BNI
Bennettsville	BTN	Marlboro Co. Jetport	BTN
Bensbach	BSP	Bensbach	BSP
Benson	BBB	Municipal	BBB
Benson	BEX	RAF Station	BEX
Bento Goncalves	BGV	Bento Goncalves	BGV
Benton Harbor	BEH	Southwest Michigan Rgl	BEH
Bentota	BJT	Bentota River SPB	BJT
Bequia	BQU	Bequia	BQU
Berbera	BBO	Berbera	BBO
Berberati	BBT	Berberati	BBT
Bereina	BEA	Bereina	BEA
Bergen	BGO	Flesland	BGO
Berlevag	BVG	Berlevag	BVG
Berlin	BER	Metropolitan Area	BER
Berlin	BER	Brandenburg	BER
Berlin	BER	Schoenefeld	SXF
Berlin	BER	Tegel	TXL
Berlin	BML	Regional	BML
Bermejo	BJO	Bermejo	BJO
Bermuda	BDA	L.F Wade International	BDA
Bern	BRN	Metropolitan Area	BRN
Bern	BRN	Belp	BRN
Bertoua	BTA	Bertoua	BTA
Beru	BEZ	Beru	BEZ
Besakoa	BSV	Besakoa	BSV
Besalampy	BPY	Besalampy	BPY
Bethel	BET	Metropolitan Area	BET
Bethel	BET	Airport	BET
Bethel	BET	Sea Plane Base	JBT
Betioky	BKU	Betioky	BKU
Betoota	BTX	Betoota	BTX
Betou	BTB	Betou	BTB
Bettles	BTT	Bettles	BTT
Beverley Springs	BVZ	Beverley Springs	BVZ
Beverly	BVY	Beverly	BVY
Bewani	BWP	Bewani	BWP
Beziers	BZR	Vias	BZR
Bhadrapur	BDP	Chandragadhi	BDP
Bhairahawa	BWA	Gautam Buddha	BWA
Bhamo	BMO	Bhamo	BMO
Bharatpur	BHR	Bharatpur	BHR
Bhatinda	BUP	Bhatinda	BUP
Bhavnagar	BHU	Bhavnagar	BHU
Bhisho	BIY	Bhisho	BIY
Bhojpur	BHP	Bhojpur	BHP
Bhopal	BHO	Raja Bhoj	BHO
Bhubaneshwar	BBI	Biju Patnaik	BBI
Bhuj	BHJ	Shyamji Krishna Verma	BHJ
Biak	BIK	Frans Kaisiepo	BIK
Biala Podlaska	BXP	Biala Podlaska	BXP
Bialla	BAA	Bialla	BAA
Biangabip	BPK	Biangabip	BPK
Biarritz	BIQ	Pays Basque	BIQ
Biaru	BRP	Biaru	BRP
Biawonque	BAW	Biawonque	BAW
Bickerton Island	BCZ	Bickerton Island	BCZ
Bielefeld	BFE	Windelsbleiche	BFE
Big Creek	BGK	Big Creek	BGK
Big Lake	BGQ	Big Lake	BGQ
Big Mountain	BMX	Big Mountain	BMX
Big Piney/Marbleton	BPI	Miley Memorial Field	BPI
Bijie	BFJ	Bijie	BFJ
Bikaner	BKB	Nal	BKB
Bikini Atoll	BII	Enyu	BII
Bilbao	BIO	Airport	BIO
Bildudalur	BIU	Bildudalur	BIU
Biliau	BIJ	Biliau	BIJ
Billiluna	BIW	Billiluna	BIW
Billings	BIL	Logan Intl	BIL
Billund	BLL	Billund	BLL
Bima	BMU	Sultan M. Salahuddin	BMU
Bimin	BIZ	Bimin	BIZ
Bimini	BIM	South Bimini	BIM
Bimini	BIM	North Seaplane Base	NSB
Binghamton	BGM	Johnson City	BGM
Bingol	BGG	Bingol	BGG
Bintulu	BTU	Bintulu Airport	BTU
Biratnagar	BIR	Biratnagar	BIR
Bird Island	BDI	Bird Island	BDI
Birdsville	BVI	Birdsville	BVI
Birmingham	BHM	Shuttlesworth Intl	BHM
Birmingham	BHX	Birmingham	BHX
Bisha	BHH	Bisha	BHH
Bisheh Kola	BSM	Bisheh Kola	BSM
Bishop	BIH	Eastern Sierra Rgnl	BIH
Biskra	BSK	Mohamed Khider	BSK
Bislig	BPH	Bislig	BPH
Bismarck	BIS	Municipal	BIS
Bitam	BMM	Bitam	BMM
Bitburg	BBJ	Bitburg	BBJ
Bizant	BZP	Bizant	BZP
Blackall	BKQ	Blackall	BKQ
Blackbushe	BBS	Blackbushe	BBS
Blackpool	BLK	Blackpool	BLK
Blacksburg	BCB	Virginia Tech	BCB
Blackstone/Ft Pickett	BKT	Blackstone AAF	BKT
Blackwater	BLT	Blackwater	BLT
Blackwell	BWL	Blackwell-Tonkawa Muni	BWL
Blagoveshchensk	BQS	Ignatyevo	BQS
Blakely Island	BYW	Blakely Island	BYW
Blanding	BDG	Municipal	BDG
Blantyre	BLZ	Chileka Intl	BLZ
Blenheim	BHE	Woodbourne	BHE
Block Island	BID	State	BID
Bloemfontein	BFN	International	BFN
Blonduos	BLO	Blonduos	BLO
Bloomfield River	BFC	Bloomfield River	BFC
Bloomington	BMG	Monroe County	BMG
Bloomington/Normal	BMI	Central Illinois Rgnl	BMI
Bluefield/Princeton	BLF	Mercer County	BLF
Bluefields	BEF	Bluefields	BEF
Blumenau	BNU	Blumenau	BNU
Blythe	BLH	Blythe	BLH
Blytheville	BYH	Metropolitan Area	BYH
Blytheville	BYH	Arkansas Intl	BYH
Blytheville	BYH	Municipal	HKA
Boa Vista	BVB	A.B. Cantanhede Intl	BVB
Boa Vista Island	BVC	Rabil	BVC
Boana	BNV	Boana	BNV
Boang Island	BOV	Boang Island	BOV
Bobo Dioulasso	BOY	Bobo Dioulasso	BOY
Boca do Acre	BCR	Novo Campo	BCR
Boca Raton	BCT	Boca Raton	BCT
Bocas del Toro	BOC	Isla Colon Intl	BOC
Bodinumu	BNM	Bodinumu	BNM
Bodo	BOO	Bodo	BOO
Bodrum	BJV	Milas	BJV
Bodrum	BJV	Imsik	BXN
Boende	BNB	Boende	BNB
Bogalusa	BXA	George R. Carr Mem.	BXA
Bogorodskoye	BQG	Bogorodskoye	BQG
Bogota	BOG	El Dorado Intl	BOG
Bogue	BGH	Abbaye	BGH
Boise	BOI	Air Term. (Gowen Fld)	BOI
Bojnurd	BJB	Bojnurd	BJB
Boke	BKJ	Baralande	BKJ
Bokondini	BUI	Bokondini	BUI
Bokoro	BKR	Bokoro	BKR
Boku	BOQ	Boku	BOQ
Bole	BPL	Alashankou	BPL
Bollon	BLS	Bollon	BLS
Bologna	BLQ	Guglielmo Marconi	BLQ
Bolovip	BVP	Bolovip	BVP
Bolwarra	BCK	Bolwarra	BCK
Bolzano/Bozen	BZO	Dolomiti	BZO
Boma	BOA	Boma	BOA
Bomai	BMH	Bomai	BMH
Bonaire	BON	Flamingo International	BON
Bonanza	BZA	San Pedro	BZA
Bondoukou	BDK	Soko	BDK
Bongo	BGP	Bongo	BGP
Bonito	BYO	Bonito	BYO
Bontang	BXT	Bontang	BXT
Bonthe	BTE	Sherbro Intl	BTE
Boone	BNW	Municipal	BNW
Booue	BGB	Booue	BGB
Bora Bora	BOB	Motu Mute	BOB
Borama	BXX	Borama	BXX
Bordeaux	BOD	Merignac	BOD
Bordj Mokhtar	BMW	Bordj Mokhtar	BMW
Borgarfjordur eystri	BGJ	Borgarfjordur eystri	BGJ
Borger	BGD	Hutchinson County	BGD
Boridi	BPB	Boridi	BPB
Borkum	BMK	Borkum	BMK
Borlange/Falun	BLE	Dala	BLE
Borrego Springs	BXS	Borrego Valley	BXS
Borroloola	BOX	Borroloola	BOX
Bosaso	BSA	International	BSA
Boset	BOT	Boset	BOT
Bossangoa	BSN	Bossangoa	BSN
Boston	BOS	Metropolitan Area	BOS
Boston	BOS	Edward L. Logan Intl	BOS
Boston	BOS	Portsmouth Pease Intl	PSM
Boswell Bay	BSW	Boswell Bay	BSW
Botopasi	BTO	Botopasi	BTO
Bou Saada	BUJ	Bou Saada	BUJ
Bouake	BYK	Bouake	BYK
Bouar	BOP	Bouar	BOP
Bouca	BCF	Bouca	BCF
Boulia	BQL	Boulia	BQL
Bouna	BQO	Tehini	BQO
Boundary	BYA	Boundary	BYA
Boundiali	BXI	Boundiali	BXI
Boundji	BOE	Boundji	BOE
Bountiful	BTF	Skypark	BTF
Bourges	BOU	Bourges	BOU
Bourke	BRK	Bourke	BRK
Bournemouth	BOH	International	BOH
Bowling Green	BWG	Warren County Regional	BWG
Bowman	BWM	Municipal	BWM
Bozeman	BZN	Yellowstone Intl	BZN
Bozoum	BOZ	Bozoum	BOZ
Brac	BWK	Bol	BWK
Brach	BCQ	Brach	BCQ
Bradford	BDF	Rinkenberger	BDF
Bradford	BFD	Bradford	BFD
Brady	BBD	Curtis Field	BBD
Braga	BGZ	Braga	BGZ
Braganca	BGC	Braganca	BGC
Braganca Paulista	BJP	Arthur Siqueira	BJP
Braham	BRH	Braham	BRH
Brainerd	BRD	Brainerd Lakes Rgnl	BRD
Brampton Island	BMP	Brampton Island	BMP
Branson	BKG	Branson	BKG
Branson	BKG	M. Graham Clark Downtn	PLK
Brasilia	BSB	J. Kubitschek Intl	BSB
Bratislava	BTS	M.R. Stefanik	BTS
Bratsk	BTK	Bratsk	BTK
Braunschweig/Wolfsburg	BWE	Braunschweig/Wolfsburg	BWE
Brava Island	BVR	Esperadinha	BVR
Brawley	BWC	Municipal	BWC
Brazoria	BZT	Eagle Air Park	BZT
Brazzaville	BZV	Maya-Maya	BZV
Breckenridge	BKD	Stephens County	BKD
Breiddalsvik	BXV	Breiddalsvik	BXV
Bremen	BRE	Bremen	BRE
Bremerhaven	BRV	Bremerhaven	BRV
Brest	BES	Bretagne	BES
Brest	BQT	Brest	BQT
Breves	BVS	Breves	BVS
Brewarrina	BWQ	Brewarrina	BWQ
Bria	BIV	Bria	BIV
Bridgeport	BDR	Igor I. Sikorsky Mem.	BDR
Bridgetown	BGI	Grantley Adams Intl	BGI
Brigham City	BMC	Brigham City	BMC
Bright	BRJ	Bright	BRJ
Brighton Downs	BHT	Brighton Downs	BHT
Brindisi	BDS	Casale	BDS
Brisbane	BNE	International	BNE
Bristol	BRS	Bristol	BRS
Brive-la-Gaillarde	BVE	Vallee de la Dordogne	BVE
Brize Norton	BZZ	RAF Station	BZZ
Brno	BRQ	Turany	BRQ
Broadus	BDX	Broadus	BDX
Broken Bow	BBW	Municipal	BBW
Broken Hill	BHQ	Broken Hill	BHQ
Bronnoysund	BNN	Bronnoy	BNN
Brookings	BKX	Regional	BKX
Brookings	BOK	Brookings	BOK
Broome	BME	International	BME
Brownsville	BRO	South Padre Is. Intl	BRO
Brownwood	BWD	Regional	BWD
Brumado	BMS	S.Mariani Bittencourt	BMS
Brunette Downs	BTD	Brunette Downs	BTD
Brunswick	SSI	Golden Isles	BQK
Brus Laguna	BHG	Brus Laguna	BHG
Brussels	BRU	Metropolitan Area	BRU
Brussels	BRU	Brussels Airport	BRU
Brussels	BRU	Brussels S. Charleroi	CRL
Bryansk	BZK	Bryansk	BZK
Bryce Canyon	BCE	Bryce Canyon	BCE
Bua	BVF	Dama	BVF
Bubaque	BQE	Bubaque	BQE
Bucaramanga	BGA	Palonegro Intl	BGA
Bucharest	BUH	Baneasa - Aurel Vlaicu	BBU
Bucharest	BUH	Metropolitan Area	BUH
Bucharest	BUH	Henri Coanda	OTP
Buckeye	BXK	Municipal	BXK
Buckland	BKC	Buckland	BKC
Budapest	BUD	Liszt Ferenc Int'l	BUD
Buenaventura	BUN	Gerardo Tobar Lopez	BUN
Buenos Aires	BAI	Buenos Aires	BAI
Buenos Aires	BUE	Jorge Newbery	AEP
Buenos Aires	BUE	Metropolitan Area	BUE
Buenos Aires	BUE	Ministro Pistarini	EZE
Buffalo	BUF	Niagara International	BUF
Buffalo	BYG	Johnson County	BYG
Bujumbura	BJM	International	BJM
Buka	BUA	Buka	BUA
Bukavu	BKY	Kavumu	BKY
Bukhara	BHK	International	BHK
Bukoba	BKZ	Bukoba	BKZ
Bulawayo	BUQ	Joshua M. Nkomo Intl	BUQ
Bulchi	BCY	Bulchi	BCY
Bulimba	BIP	Bulimba	BIP
Bulolo	BUL	Bulolo	BUL
Bumba	BMB	Bumba	BMB
Bumi Hills	BZH	Bumi Hills	BZH
Bunbury	BUY	Bunbury	BUY
Bundaberg	BDB	Bundaberg	BDB
Bundi	BNT	Bundi	BNT
Bunia	BUX	Bunia	BUX
Bunsil	BXZ	Bunsil	BXZ
Bunyu	BYQ	Bunyu	BYQ
Buochs	BXO	Buochs	BXO
Buon Ma Thuot	BMV	Buon Ma Thuot	BMV
Burao	BUO	Burao	BUO
Burbank	BUR	Bob Hope	BUR
Burgas	BOJ	Burgas	BOJ
Buriram	BFV	Buriram	BFV
Burketown	BUC	Burketown	BUC
Burley/Rupert	BYI	Burley Municipal	BYI
Burlington	BRL	Southeast Iowa Rgnl	BRL
Burlington	BTV	International	BTV
Burnie	BWT	Wynyard	BWT
Burns	BNO	Municipal	BNO
Burwell	BUB	Cram Field	BUB
Bury St Edmunds	BEQ	Honington RAF	BEQ
Bushehr	BUZ	Bushehr	BUZ
Busselton	BQB	Busselton	BQB
Buta	BZU	Zega	BZU
Butare	BTQ	Butare	BTQ
Butaritari	BBG	Butaritari	BBG
Butler	BTP	Graham Field	BTP
Butler	BUM	Memorial	BUM
Butte	BTM	Bert Mooney	BTM
Butterworth	BWH	Butterworth	BWH
Butuan	BXU	Bancasi	BXU
Buzios	BZC	Umberto Modiano	BZC
Bydgoszcz	BZG	Ignacy Jan Paderewski	BZG
Cayo las Brujas	BWW	Las Brujas	BWW
Chiredzi	BFO	Buffalo Range	BFO
Cleveland	CLE	Burke Lakefront	BKL
Colombo	CMB	Beira Lake SPB	BYV
Cupica	BHF	Cupica	BHF
Curitiba	CWB	Bacacheri	BFH
Delta Junction	DJN	Allen AAF	BIG
Denver	DEN	Aurora/Buckley AFB	BFK
Denver	DEN	Rocky Mountain Metrop.	BJC
Diba al Bayah	BYB	Diba al Bayah	BYB
Douglas/Bisbee	DUG	Bisbee Municipal	BSQ
El Paso	ELP	Biggs AAF	BIF
Emigrant Gap	BLU	Blue Canyon-Nyack	BLU
Fort Irwin/Barstow	BYS	Bicycle Lake AAF	BYS
Gbadolite	BDT	Gbadolite	BDT
Glen Canyon	BFG	Bullfrog Basin	BFG
Grand Bereby	BBV	Nero-Mer	BBV
Gulfport/Biloxi	GPT	Keesler AFB	BIX
Gustavus	GST	Bartlett Cove SPB	BQV
Hartford	HFD	Bradley International	BDL
Huacaraje	BVK	Huacaraje	BVK
Hyderabad	HYD	Begumpet	BPM
Ile Art	BMY	Waala	BMY
Irarutu	BXB	Babo	BXB
Iturup Island	ITU	Burevestnik AFB	BVV
Jakar	BUT	Bathpalathang	BUT
Jinka	BCO	Bako	BCO
Kalamazoo/Battle Creek	AZO	W.K. Kellogg Regional	BTL
Kasane	BBK	Kasane	BBK
Katmai National Park	BKF	Lake Brooks SPB	BKF
Kekaha	BKH	Barking Sands	BKH
Kota Kinabalu	BKI	International	BKI
Kota Mobagu	BJG	Mopait	BJG
Laeso	BYR	Laeso	BYR
Las Vegas	LAS	Boulder City Municipal	BLD
Lashkar Gah	BST	Bost	BST
Leon/Guanajuato	BJX	Del Bajio Intl	BJX
London	LON	Biggin Hill	BQH
Marysville	MYV	Beale AFB	BAB
Milan	MIL	Bergamo/Orio al Serio	BGY
Moba	BDV	Moba	BDV
Mobile	MOB	Downtown Arpt	BFM
Mulhouse/Basel	EAP	EuroAirport Swiss	BSL
Mumbai	BOM	Chhatrapati Shivaji	BOM
Nangasuri Aru Island	BJK	Benjina	BJK
Nanuya Lailai	BXL	Blue Lagoon SPB	BXL
Nashville	BNA	International	BNA
Newcastle	NTL	Aeropelican	BEO
Paris	PAR	Beauvais-Tille	BVA
Pathein	BSX	Pathein	BSX
Philadelphia	PHL	Wings Field	BBX
Pohakuloa	BSF	Bradshaw AAF	BSF
Porto Seguro	BPS	Porto Seguro	BPS
Qamdo/Changdu	BPX	Bamda/Bangda	BPX
Qinhuangdao	BPE	Beidaihe	BPE
Qionghai	BAR	Bo'ao	BAR
Redding	RDD	Benton Field	BZF
San Carlos Bariloche	BRC	San Carlos Bariloche	BRC
Sargodha	SGI	Bhagatanwala	BHW
Scottsbluff	BFF	Western Nebraska Rgnl	BFF
Seattle	SEA	Boeing Fld-King Co Int	BFI
Sematan	BSE	Sematan	BSE
Shreveport	SHV	Barksdale AFB	BAD
Sidi Bel Abbes	BFW	Sidi Bel Abbes	BFW
Springfield	SFY	Bradley International	BDL
Stockholm	STO	Bromma	BMA
Stralsund	BBH	Barth	BBH
Sydney	SYD	Bankstown	BWU
Tanjung Redeb	BEJ	Kalimarau	BEJ
Vadodara	BDQ	Vadodara	BDQ
Vilhena	BVH	Brigadeiro Camarao	BVH
Washington	WAS	Baltimore/Wash. Intl	BWI
Westfield	BAF	Barnes Regional	BAF
Wichita	ICT	Beech Factory Apt	BEC
Wooster	BJJ	Wayne County	BJJ
Yacuiba	BYC	Yacuiba	BYC
Zambezi	BBZ	Zambezi	BBZ
Akron/Canton	CAK	Akron Fulton Intl	AKC
Akron/Canton	CAK	Metropolitan Area	CAK
Akron/Canton	CAK	Regional	CAK
Angeles/Mabalacat	CRK	Clark Intl	CRK
Ash Flat	CKK	Sharp County Regional	CKK
Aydin	CII	Cildir	CII
Bechar	CBH	Boudghene B. Ali Lotfi	CBH
Belo Horizonte	BHZ	Tancredo Neves Intl	CNF
Brussels	BRU	Brussels S. Charleroi	CRL
Bryan	CFD	Coulter Field	CFD
Ca Mau	CAH	Ca Mau	CAH
Cabimas	CBS	Oro Negro	CBS
Cabinda	CAB	Cabinda	CAB
Cabo Frio	CFB	International	CFB
Cacador	CFC	C.A. da Costa Neves	CFC
Caceres	CCX	Caceres	CCX
Cachoeiro Itapemirim	CDI	Raimundo de Andrade	CDI
Cadillac	CAD	Wexford County	CAD
Caen	CFR	Carpiquet	CFR
Cafunfo	CFF	Cafunfo	CFF
Cagayan de Oro	CGY	Laguindingan Intl	CGY
Cagliari	CAG	Elmas	CAG
Caia	CMZ	Caia	CMZ
Caicara de Orinoco	CXA	Caicara de Orinoco	CXA
Caiguna	CGV	Caiguna	CGV
Cairns	CNS	International	CNS
Cairo	CAI	International	CAI
Cairo	CIR	Regional	CIR
Cajamarca	CJA	Armando R. Iglesias	CJA
Calabar	CBQ	Margaret Ekpo Intl	CBQ
Calabozo	CLZ	Calabozo	CLZ
Calais/Dunkerque	CQF	Airport	CQF
Calama	CJC	El Loa	CJC
Calbayog	CYP	Calbayog	CYP
Caldas Novas	CLV	Nelson R. Guimaraes	CLV
Caldwell	CDW	Essex County	CDW
Caleta Olivia	CVI	Caleta Olivia	CVI
Calexico	CXL	International	CXL
Cali	CLO	Alfonso B. Aragon Intl	CLO
Calipatria	CLR	Cliff Hatfield Mem.	CLR
Caloundra	CUD	Caloundra	CUD
Calverton	CTO	Executive Airpark	CTO
Calvi	CLY	Ste Catherine	CLY
Camaguey	CMW	Ignacio Agramonte Intl	CMW
Cambridge	CBG	Cambridge	CBG
Cambridge	CGE	Cambridge-Dorchester	CGE
Camden	CDH	Harrell Field	CDH
Camden	CDN	Woodward Field	CDN
Camden	CDU	Camden	CDU
Cameta	CMT	Cameta	CMT
Camfield Station	CFI	Camfield Station	CFI
Camiguin Island	CGM	Mambajao	CGM
Camiri	CAM	Camiri	CAM
Camocim	CMC	Camocim	CMC
Camooweal	CML	Camooweal	CML
Campbeltown	CAL	Campbeltown	CAL
Campeche	CPE	A.Acuna Ongay Intl	CPE
Campina Grande	CPV	Joao Suassuna	CPV
Campo Grande	CGR	International	CGR
Campo Mourao	CBW	G.Guias de Aquino	CBW
Campos	CAW	Bartolomeu Lisandro	CAW
Canaima	CAJ	Canaima	CAJ
Canakkale	CKZ	Canakkale	CKZ
Cananea	CNA	Cananea	CNA
Canarana	CQA	Canarana	CQA
Canas	CSC	Mojica	CSC
Canavieiras	CNV	Socrates Rezende	CNV
Canberra	CBR	Canberra	CBR
Cancun	CUN	International	CUN
Candala	CXN	Candala	CXN
Candilejas	CJD	Candilejas	CJD
Candle	CDL	Candle	CDL
Cangamba	CNZ	Cangamba	CNZ
Cangyuan	CWJ	Washan	CWJ
Cannes	CEQ	Metropolitan Area	CEQ
Cannes	CEQ	Mandelieu	CEQ
Canobie	CBY	Canobie	CBY
Canon City	CNE	Canon City	CNE
Canouan	CIW	Canouan	CIW
Canton	CTK	Municipal	CTK
Canton Island	CIS	Canton Island	CIS
Cap Skiring	CSK	Cap Skiring	CSK
Cape Barren Island	CBI	Cape Barren Island	CBI
Cape Flattery	CQP	Cape Flattery	CQP
Cape Girardeau	CGI	Regional	CGI
Cape Gloucester	CGC	Cape Gloucester	CGC
Cape Orford	CPI	Cape Orford	CPI
Cape Pole	CZP	Sea Plane Base	CZP
Cape Rodney	CPN	Cape Rodney	CPN
Cape Romanzof	CZF	Cape Romanzof	CZF
Cape Town	CPT	International	CPT
Cape Vogel	CVL	Cape Vogel	CVL
Cap-Haitien	CAP	Hugo Chavez Intl	CAP
Capurgana	CPB	Capurgana	CPB
Caquetania	CQT	Caquetania	CQT
Car Nicobar Island	CBD	AFB	CBD
Caracas	CCS	Simon Bolivar Intl	CCS
Caransebes	CSB	Caransebes	CSB
Carauari	CAF	Carauari	CAF
Caravelas	CRQ	Caravelas	CRQ
Carcassonne	CCF	Salvaza	CCF
